match_id,canonical_match_key,Date,y_blue_win,delta__TOP__CSM,unc__TOP__CSM,z__TOP__CSM,delta__TOP__DMG%,unc__TOP__DMG%,z__TOP__DMG%,delta__TOP__GPM,unc__TOP__GPM,z__TOP__GPM,delta__TOP__DPM,unc__TOP__DPM,z__TOP__DPM,delta__JUNGLE__CSM,unc__JUNGLE__CSM,z__JUNGLE__CSM,delta__JUNGLE__KP%,unc__JUNGLE__KP%,z__JUNGLE__KP%,delta__JUNGLE__GOLD%,unc__JUNGLE__GOLD%,z__JUNGLE__GOLD%,delta__JUNGLE__Kills,unc__JUNGLE__Kills,z__JUNGLE__Kills,delta__MID__KP%,unc__MID__KP%,z__MID__KP%,delta__MID__DMG%,unc__MID__DMG%,z__MID__DMG%,delta__MID__Assists,unc__MID__Assists,z__MID__Assists,delta__MID__GD@15,unc__MID__GD@15,z__MID__GD@15,delta__ADCARRY__CSM,unc__ADCARRY__CSM,z__ADCARRY__CSM,delta__ADCARRY__GOLD%,unc__ADCARRY__GOLD%,z__ADCARRY__GOLD%,delta__ADCARRY__DMG%,unc__ADCARRY__DMG%,z__ADCARRY__DMG%,delta__ADCARRY__DPM,unc__ADCARRY__DPM,z__ADCARRY__DPM,delta__SUPPORT__VSPM,unc__SUPPORT__VSPM,z__SUPPORT__VSPM,delta__SUPPORT__VS%,unc__SUPPORT__VS%,z__SUPPORT__VS%,delta__SUPPORT__WPM,unc__SUPPORT__WPM,z__SUPPORT__WPM,delta__SUPPORT__GOLD%,unc__SUPPORT__GOLD%,z__SUPPORT__GOLD%
2024-06-03__IG__WBG__G1,2024-06-03__IG__WBG__G1,2024-06-03,1.0,0.0460735565017778,1.2372145438177267,0.03723971682380157,-0.42815018881444544,6.761859462395603,-0.06331840048984975,0.2560695723190065,63.362072928598394,0.004041369804396977,81.01741758903245,202.97771873758262,0.39914438734347235,0.3613047697797933,0.9779640325261914,0.3694454891158054,4.77188520532107,21.859378466990375,0.2182992070990416,1.0483042250258379,2.098121376743199,0.49963921868707356,0.664712626268642,3.1500792553480665,0.2110145051511378,0.7291593088754524,25.108855577780485,0.02903992488135463,-2.2382107296505964,7.901928205562246,-0.28324864364452895,-0.034762182121736984,4.691186306020372,-0.007410103211424836,-401.4726978991525,1221.6993159813917,-0.32861825517846915,0.4990748758964312,1.2854063782516787,0.3882620283191761,0.37882364638393184,2.3401797705708023,0.1618779417162425,0.24573563102506313,7.463055899534399,0.03292694057315762,59.136279062758035,284.82291920124334,0.20762472002244392,0.11901484365836223,0.825430022335082,0.14418508686731718,1.4777928789323198,8.003458579078341,0.18464426093878006,0.2905187071896467,0.48434402378846536,0.5998176773186564,-1.109707076254395,1.3460363928046728,-0.8244251476120974
2024-06-03__IG__WBG__G2,2024-06-03__IG__WBG__G2,2024-06-03,1.0,-1.7668164664444799,1.2372145438177267,-1.4280587366309205,7.391498944859755,6.761859462395603,1.0931161602588118,-5.42217944117192,63.362072928598394,-0.08557452597404054,284.447770620105,202.97771873758262,1.4013743527508833,0.5911526777476981,0.9779640325261914,0.6044722030814186,3.887967122412533,21.859378466990375,0.17786264831001777,1.1815164036604706,2.098121376743199,0.5631303572933024,2.0333499168005336,3.1500792553480665,0.6454914643359966,12.538778704571506,25.108855577780485,0.4993767305066139,-0.08894107249185623,7.901928205562246,-0.011255614948973439,-1.4406077223952751,4.691186306020372,-0.30708808419277794,143.2724468458518,1221.6993159813917,0.11727308418232833,-0.8940250031347272,1.2854063782516787,-0.6955188045915199,-1.4171184674583266,2.3401797705708023,-0.6055594017690659,-0.7454958801675389,7.463055899534399,-0.0998914908734045,67.16524964193974,284.82291920124334,0.2358140615737095,0.9163887778466697,0.825430022335082,1.1101942537297362,8.737883611211473,8.003458579078341,1.091763321208365,0.47754175490184636,0.48434402378846536,0.9859536723771725,-0.09089256164226533,1.3460363928046728,-0.06752603020401753
2024-06-03__IG__WBG__G3,2024-06-03__IG__WBG__G3,2024-06-03,1.0,0.44175589697202255,1.2372145438177267,0.3570565364939389,6.864820202478093,6.761859462395603,1.0152265401889131,2.5466471726445548,63.362072928598394,0.04019197944048244,108.62514601459446,202.97771873758262,0.5351579777082393,-0.053175306839201575,0.9779640325261914,-0.05437342345650529,-3.331290214677054,21.859378466990375,-0.1523963761051681,-2.4444601655689624,2.098121376743199,-1.16507034702302,-2.159773269492378,3.1500792553480665,-0.6856248395022987,-3.3996486307819964,25.108855577780485,-0.13539639370876166,-2.3231333629133246,7.901928205562246,-0.2939957195868128,0.5764107339637583,4.691186306020372,0.12287096983401821,603.8375450352564,1221.6993159813917,0.49426036066487683,1.2570164918780193,1.2854063782516787,0.9779129271746716,-0.8601861335700356,2.3401797705708023,-0.36757251593013657,-3.4068403863966203,7.463055899534399,-0.45649395847553625,-52.32230225551359,284.82291920124334,-0.1837011649854055,-0.3252035134911977,0.825430022335082,-0.3939802414636919,-2.8753656368803533,8.003458579078341,-0.3592653412527728,-0.15178440272977656,0.48434402378846536,-0.3133807415683648,-0.7485102586922636,1.3460363928046728,-0.5560842980243136
2024-06-03__LNG__OMG__G1,2024-06-03__LNG__OMG__G1,2024-06-03,0.0,-0.3610287997029671,1.2372145438177267,-0.2918075201261421,-5.807584172196943,6.761859462395603,-0.8588737085739008,-31.055993734448464,63.362072928598394,-0.49013537292742215,-230.92079562578226,202.97771873758262,-1.1376657296393196,-0.36004857624520437,0.9779640325261914,-0.3681609917229446,3.8310143910839116,21.859378466990375,0.17525723439995572,-0.2846411946069445,2.098121376743199,-0.13566472469007143,-0.10642535187824853,3.1500792553480665,-0.03378496522352543,-3.2039882081108146,25.108855577780485,-0.12760390733786386,-3.5569394070450464,7.901928205562246,-0.45013556999995413,-0.056100823213673934,4.691186306020372,-0.011958768549206657,274.82700096149523,1221.6993159813917,0.22495469805168208,6.160472464083899,1.2854063782516787,4.792622610010955,5.8609195770225,2.3401797705708023,2.504473009404714,4.652153013579916,7.463055899534399,0.6233575699885328,175.19824613690946,284.82291920124334,0.6151128779001427,0.2783423027230607,0.825430022335082,0.33720843437123477,1.2769058594433815,8.003458579078341,0.15954423794196598,0.26834611321472557,0.48434402378846536,0.5540391663689809,-0.046143274882060936,1.3460363928046728,-0.03428082691366726
2024-06-03__LNG__OMG__G2,2024-06-03__LNG__OMG__G2,2024-06-03,1.0,-0.1324615406940337,1.2372145438177267,-0.10706423901310819,-2.5767786272565836,6.761859462395603,-0.3810753921330814,7.022130068275487,63.362072928598394,0.11082544545793438,66.24165567760184,202.97771873758262,0.32634939324001466,-0.16410952476420793,0.9779640325261914,-0.16780714985309336,-6.437927801165387,21.859378466990375,-0.2945155790395256,-1.6758939668165809,2.098121376743199,-0.7987589214972195,-2.2419793564762367,3.1500792553480665,-0.7117213450895111,-5.624324659439168,25.108855577780485,-0.2239976417092719,1.8935267311827708,7.901928205562246,0.2396284099647335,-2.9542352103712366,4.691186306020372,-0.6297414743129013,694.1187156750523,1221.6993159813917,0.5681583889152855,-0.6128286160830214,1.2854063782516787,-0.47675828414533306,-0.310896349546649,2.3401797705708023,-0.13285142475160888,-2.185279269687854,7.463055899534399,-0.29281289143382894,49.905511322861344,284.82291920124334,0.1752159246439869,0.6838226623922861,0.825430022335082,0.8284431332103358,8.50186172322421,8.003458579078341,1.0622733380760403,0.24035547940410096,0.48434402378846536,0.4962484749488718,0.001162426061220856,1.3460363928046728,0.000863591210344287
2024-06-04__AL__UP__G1,2024-06-04__AL__UP__G1,2024-06-04,1.0,0.22567444443987839,1.2372145438177267,0.18240511571937218,7.4462757659327465,6.761859462395603,1.10121701081283,4.499483771243661,63.362072928598394,0.07101225531717996,189.1784128368226,202.97771873758262,0.9320156570947772,0.6809520563695628,0.9779640325261914,0.696294891659458,-5.964107588358075,21.859378466990375,-0.27283974814401357,0.581407415204918,2.098121376743199,0.2771084383111175,-0.26430346668579174,3.1500792553480665,-0.08390372475020884,-9.55707820435154,25.108855577780485,-0.38062578336637043,-4.6133290610338165,7.901928205562246,-0.5838231324302993,-2.429670060722856,4.691186306020372,-0.5179222022545916,-9.79659312650196,1221.6993159813917,-0.008018825082678815,-0.9885181058491881,1.2854063782516787,-0.7690309878209206,-0.5553582711150113,2.3401797705708023,-0.23731426140193085,6.853405575084821,7.463055899534399,0.9183107763137097,227.20537952325435,284.82291920124334,0.797707499672853,0.2137479351625009,0.825430022335082,0.25895311586160663,1.9878679668526757,8.003458579078341,0.24837608626763302,0.23095764681134434,0.48434402378846536,0.47684529719090013,-0.6705531047123685,1.3460363928046728,-0.4981682591411295
2024-06-04__AL__UP__G2,2024-06-04__AL__UP__G2,2024-06-04,0.0,-0.9219917184823601,1.2372145438177267,-0.7452151107294793,2.750527594769526,6.761859462395603,0.4067708303159904,-60.18187540052662,63.362072928598394,-0.9498091155972028,-119.26013091174445,202.97771873758262,-0.587552816466401,-2.172729244147546,0.9779640325261914,-2.2216839783475155,1.946965237131522,21.859378466990375,0.0890677267427291,-2.2264568426190117,2.098121376743199,-1.061166339627443,-3.990637022124954,3.1500792553480665,-1.266836619590827,12.373209789222528,25.108855577780485,0.4927826860969814,-4.437205489823597,7.901928205562246,-0.5615344524600656,1.5124311490797577,4.691186306020372,0.3223983717594903,759.4803829214976,1221.6993159813917,0.6216590059148454,-0.5732567364725529,1.2854063782516787,-0.44597280688730506,0.30236008350967936,2.3401797705708023,0.12920372960586696,2.7928927936183108,7.463055899534399,0.3742290634006224,-83.54796551728339,284.82291920124334,-0.2933330135729669,0.20366798913379291,0.825430022335082,0.24674137950089586,5.499894826596304,8.003458579078341,0.6871896799445895,0.16189845676998615,0.48434402378846536,0.3342626615705549,-0.8237393614803352,1.3460363928046728,-0.6119736092650068
2024-06-04__FPX__TT__G1,2024-06-04__FPX__TT__G1,2024-06-04,1.0,-0.8790510393980568,1.2372145438177267,-0.7105075940814105,2.4273301997244516,6.761859462395603,0.35897371932228445,-19.37699588964756,63.362072928598394,-0.3058137887260944,174.8338755646235,202.97771873758262,0.8613451554715239,1.1545291032300042,0.9779640325261914,1.1805423147366818,-3.730428631319967,21.859378466990375,-0.17065574239896647,-0.01268911992378463,2.098121376743199,-0.006047845475763553,-0.2177444885196147,3.1500792553480665,-0.06912347333054063,0.837780345407765,25.108855577780485,0.03336592977910192,-1.3420925109853776,7.901928205562246,-0.16984365160354328,-0.5772420462272203,4.691186306020372,-0.12304817705454321,296.4875600947697,1221.6993159813917,0.24268455910030245,1.1859877542909771,1.2854063782516787,0.9226551631468577,0.8987869950006413,2.3401797705708023,0.38406733629445844,-0.8745772097287698,7.463055899534399,-0.11718753072662925,4.684863993785825,284.82291920124334,0.01644833916622899,-0.0013022659703896267,0.825430022335082,-0.0015776799455702725,1.153987293230955,8.003458579078341,0.14418605876983082,0.043318408839452704,0.48434402378846536,0.08943708867002162,-0.9015001650774757,1.3460363928046728,-0.6697437752446561
2024-06-04__FPX__TT__G2,2024-06-04__FPX__TT__G2,2024-06-04,1.0,-1.7376167444330761,1.2372145438177267,-1.4044575766250407,8.941621465128698,6.761859462395603,1.3223611334270045,-54.452142258921185,63.362072928598394,-0.8593806812618279,241.09932558925505,202.97771873758262,1.1878117751098864,0.00888578333289125,0.9779640325261914,0.009085992890705196,2.670105581347812,21.859378466990375,0.1221491939137573,-2.4668011138122843,2.098121376743199,-1.175718414309734,-2.28189126971625,3.1500792553480665,-0.7243914709290838,6.446948780045162,25.108855577780485,0.2567599508195145,4.237779311359358,7.901928205562246,0.5362967955187883,1.4622466640036356,4.691186306020372,0.31170076328589164,-63.29452484793897,1221.6993159813917,-0.05180859477299932,-2.80213568062896,1.2854063782516787,-2.1799592316330325,-1.2912090198482566,2.3401797705708023,-0.5517561019584453,3.3117414867312505,7.463055899534399,0.44375133826701246,42.775310680254734,284.82291920124334,0.15018212245710977,-0.21298289325655873,0.825430022335082,-0.25802627656766064,-3.3027005604356816,8.003458579078341,-0.4126591166986331,0.007637598276156732,0.48434402378846536,0.015768920709490774,1.597087739446943,1.3460363928046728,1.1865106779234185
2024-06-04__FPX__TT__G3,2024-06-04__FPX__TT__G3,2024-06-04,0.0,-0.9054236913758311,1.2372145438177267,-0.7318237278056887,-5.907717137641679,6.761859462395603,-0.8736822018874792,-41.880182267780526,63.362072928598394,-0.6609660901405242,-95.255184596618,202.97771873758262,-0.4692888693388001,1.4899036031773347,0.9779640325261914,1.5234732875149428,-0.894771530720277,21.859378466990375,-0.04093307095343042,0.12716156260674438,2.098121376743199,0.060607314433265,-3.1664615312155413,3.1500792553480665,-1.0052002725453306,4.723697175572028,25.108855577780485,0.18812872505521244,0.6898158563233707,7.901928205562246,0.0872971445805668,-1.4613552887342962,4.691186306020372,-0.3115107526955672,-178.20500722361436,1221.6993159813917,-0.14586650311299854,-1.2161960536028475,1.2854063782516787,-0.9461561168701493,-0.2784716101421125,2.3401797705708023,-0.118995768892755,4.2513961853799,7.463055899534399,0.5696588197853796,26.22079677160241,284.82291920124334,0.09205999556874127,-1.9646739049782744,0.825430022335082,-2.380179387273767,-14.068816326308294,8.003458579078341,-1.7578418666704163,-1.1419465755938258,0.48434402378846536,-2.3577130341129795,0.2655350683431301,1.3460363928046728,0.1972716878168203
2024-06-05__EDG__JDG__G1,2024-06-05__EDG__JDG__G1,2024-06-05,0.0,-0.6416263598352181,1.2372145438177267,-0.5186051557801524,-7.798581663604672,6.761859462395603,-1.1533189285662628,-47.24050135829094,63.362072928598394,-0.7455643167792366,-149.0041831365238,202.97771873758262,-0.7340913245510992,-1.5991111221593197,0.9779640325261914,-1.63514140994248,-0.3852588196006792,21.859378466990375,-0.017624417023477477,0.19151556183114238,2.098121376743199,0.09127950016358032,0.16599887864584062,3.1500792553480665,0.05269671411197067,-4.32154819318599,25.108855577780485,-0.17211250459769029,-0.665737436735327,7.901928205562246,-0.08424998749251104,0.4263279615688438,4.691186306020372,0.09087847782622568,-350.8004651478778,1221.6993159813917,-0.28714141055153014,0.4166691469056296,1.2854063782516787,0.3241533804422018,2.044344186202629,2.3401797705708023,0.8735838751909688,0.292872556849499,7.463055899534399,0.03924297520333398,-101.59819946014659,284.82291920124334,-0.3567065438004841,0.21087884464493278,0.825430022335082,0.2554772463583601,2.5086738017457293,8.003458579078341,0.3134486751583772,0.07280962982428485,0.48434402378846536,0.15032595824930783,-0.026559660925810746,1.3460363928046728,-0.01973174078802497
