variant,fold,row_index,match_id,Date,y_true,idx_early_lane,idx_objective_control,idx_fight_control,idx_resource_control
M1plusM2plusRWTS_indices_logistic,2,197,2024-07-18__AL__WBG__G1,2024-07-18,1,-0.6927103463034823,-0.5165201286477384,-0.1308681427479367,-0.947074885867888
M1plusM2plusRWTS_indices_logistic,3,198,2024-07-18__AL__WBG__G2,2024-07-18,0,0.03389260375159739,1.4600460352153535,0.15242279656660043,1.6401458714416792
M1plusM2plusRWTS_indices_logistic,3,199,2024-07-18__BLG__LNG__G1,2024-07-18,0,0.23015620254904107,0.7934549434809303,0.5360778279905308,0.7236719690561069
M1plusM2plusRWTS_indices_logistic,3,200,2024-07-18__BLG__LNG__G2,2024-07-18,0,-1.0714139612800546,0.3539449103282099,-0.1365090059752672,0.4328460460716991
M1plusM2plusRWTS_indices_logistic,3,201,2024-07-18__BLG__LNG__G3,2024-07-18,1,-0.8955068299300665,0.4987913741744586,0.560581060481398,0.41428151279093306
M1plusM2plusRWTS_indices_logistic,3,202,2024-07-18__RNG__UP__G1,2024-07-18,0,0.5827174307740517,-0.9567824526019167,0.03494164582005451,1.6379544058392277
M1plusM2plusRWTS_indices_logistic,3,203,2024-07-18__RNG__UP__G2,2024-07-18,0,-0.5002431664055355,1.9500669238458102,-1.193264956927689,0.15893017587163452
M1plusM2plusRWTS_indices_logistic,3,204,2024-07-18__RNG__UP__G3,2024-07-18,0,-0.6914399657900294,1.9404390340120787,-1.1766495580085048,0.6455821136584571
M1plusM2plusRWTS_indices_logistic,3,205,2024-07-19__EDG__iG__G1,2024-07-19,1,-0.3521938966050937,0.00948223747764633,-1.2222030224945624,-0.6048847853653858
M1plusM2plusRWTS_indices_logistic,3,206,2024-07-19__EDG__iG__G2,2024-07-19,0,0.34645431185647635,-0.04172741816232073,-2.132982899700417,-1.8760130524272032
M1plusM2plusRWTS_indices_logistic,3,207,2024-07-19__FPX__LGD__G1,2024-07-19,1,-0.8675164182380933,0.42015495500948896,0.18775663664970002,0.519628118024678
M1plusM2plusRWTS_indices_logistic,3,208,2024-07-19__FPX__LGD__G2,2024-07-19,1,0.5404196363389326,0.005667624599961556,-0.9404577131194166,0.0740802020824374
M1plusM2plusRWTS_indices_logistic,3,209,2024-07-19__FPX__LGD__G3,2024-07-19,0,-0.9937845822829725,0.09789629070769135,-0.5136444755193015,-0.19759673924372612
M1plusM2plusRWTS_indices_logistic,3,210,2024-07-19__JDG__NIP__G1,2024-07-19,0,-0.7672558475676227,0.03959407531921341,-0.7289623869616652,-1.333234181033225
M1plusM2plusRWTS_indices_logistic,3,211,2024-07-19__JDG__NIP__G2,2024-07-19,1,-0.918116764813802,0.7797867027518375,-0.14647788148851767,0.848730850608678
M1plusM2plusRWTS_indices_logistic,3,212,2024-07-20__BLG__JDG__G1,2024-07-20,1,-0.31704988005943846,0.6006527658877471,0.8461334347921303,1.6766020340258105
M1plusM2plusRWTS_indices_logistic,3,213,2024-07-20__BLG__JDG__G2,2024-07-20,1,-0.6775562395988703,0.034860688102893875,0.23890010928951685,-0.6512221472535066
M1plusM2plusRWTS_indices_logistic,3,214,2024-07-20__BLG__JDG__G3,2024-07-20,0,-1.1729768321643053,1.030029700448724,0.1069193965450722,1.2153203729163853
M1plusM2plusRWTS_indices_logistic,3,215,2024-07-20__LGD__TES__G1,2024-07-20,1,1.1754711360317027,-0.5591103331376284,-0.7759727852710601,1.4421157640229183
M1plusM2plusRWTS_indices_logistic,3,216,2024-07-20__LGD__TES__G2,2024-07-20,0,-2.630999833198291,0.26014695707991997,-0.7055261722613796,-2.8698532918576585
M1plusM2plusRWTS_indices_logistic,3,217,2024-07-20__OMG__WE__G1,2024-07-20,0,-0.7498110314388021,0.09761782831244625,-1.2191718873351656,-1.5262645835322075
M1plusM2plusRWTS_indices_logistic,3,218,2024-07-20__OMG__WE__G2,2024-07-20,1,0.06559901883157329,-0.4230708762284777,-0.7913644948234225,0.8053602791468397
M1plusM2plusRWTS_indices_logistic,3,219,2024-07-21__FPX__LNG__G1,2024-07-21,0,-0.3040391713747721,0.34051580031264284,0.42010381891937926,1.4744363211533915
M1plusM2plusRWTS_indices_logistic,3,220,2024-07-21__FPX__LNG__G2,2024-07-21,1,-0.7017294883904894,0.924063564584363,-0.3407911344683905,-0.4592241260671985
M1plusM2plusRWTS_indices_logistic,3,221,2024-07-21__UP__WE__G1,2024-07-21,0,-0.6463518113050858,0.3830877289720555,-0.23876224361682738,-0.4338152362504863
M1plusM2plusRWTS_indices_logistic,3,222,2024-07-21__UP__WE__G2,2024-07-21,1,0.08809922114148783,1.1569931204210029,-1.1514850048489167,-0.05086784444451601
M1plusM2plusRWTS_indices_logistic,3,223,2024-07-22__EDG__TT__G1,2024-07-22,0,-0.8233415484484984,0.5834025731393383,-0.06272081055388899,0.9439314503562333
M1plusM2plusRWTS_indices_logistic,3,224,2024-07-22__EDG__TT__G2,2024-07-22,0,0.16682838581085796,0.966830451920158,-1.3273568294366045,-0.7929217979355678
M1plusM2plusRWTS_indices_logistic,3,225,2024-07-22__EDG__TT__G3,2024-07-22,0,-1.2751329683159611,1.0522496892872153,-0.1966745548704438,0.5139350176984175
M1plusM2plusRWTS_indices_logistic,3,226,2024-07-22__RA__RNG__G1,2024-07-22,1,-0.49988832441907244,2.0243764287620776,-0.4226375222672008,1.1652995108180764
M1plusM2plusRWTS_indices_logistic,3,227,2024-07-22__RA__RNG__G2,2024-07-22,1,-0.8674320344219255,2.009653088824738,-0.5485768417485269,0.5627237451090132
M1plusM2plusRWTS_indices_logistic,3,228,2024-07-23__BLG__WBG__G1,2024-07-23,1,-1.2371843357395447,0.11883362431861344,-1.1200096077649933,-0.4843687399866417
M1plusM2plusRWTS_indices_logistic,3,229,2024-07-23__BLG__WBG__G2,2024-07-23,1,-0.2978339553308802,0.1777480072172891,0.09095503433916201,-0.2953152950272077
M1plusM2plusRWTS_indices_logistic,3,230,2024-07-23__BLG__WBG__G3,2024-07-23,0,-1.152298979286409,-0.7055589785798013,-1.3743667060055573,-0.35031509154561596
M1plusM2plusRWTS_indices_logistic,3,231,2024-07-23__NIP__TES__G1,2024-07-23,1,-1.2066651699341449,-0.3593528651716291,-1.0207739197692847,0.41540273457144244
M1plusM2plusRWTS_indices_logistic,3,232,2024-07-23__NIP__TES__G2,2024-07-23,0,-0.6286269272257261,1.3065147704637305,-0.03651694027343725,-0.304442964648787
M1plusM2plusRWTS_indices_logistic,3,233,2024-07-24__JDG__LNG__G1,2024-07-24,1,-0.49310527014669253,0.5696009674026867,0.48226605797709415,1.3086512568293673
M1plusM2plusRWTS_indices_logistic,3,234,2024-07-24__JDG__LNG__G2,2024-07-24,1,-0.44010340613444787,0.2269283922409299,-0.8776158703672167,-0.07864527404272045
M1plusM2plusRWTS_indices_logistic,3,235,2024-07-24__JDG__LNG__G3,2024-07-24,1,-0.11874490125484377,-0.4670060652838396,-0.3571302209791825,0.8276008862931761
M1plusM2plusRWTS_indices_logistic,3,236,2024-07-24__OMG__UP__G1,2024-07-24,1,-0.5542143422160326,1.594681476034772,-0.9221376555790871,0.15634332339895607
M1plusM2plusRWTS_indices_logistic,3,237,2024-07-24__OMG__UP__G2,2024-07-24,0,-0.9110146119577549,0.5136402724078474,-1.9797346197758847,-0.8564452895276605
M1plusM2plusRWTS_indices_logistic,3,238,2024-07-24__OMG__UP__G3,2024-07-24,1,-0.7643863226923538,0.5705002770292467,-0.13970193625180763,0.3236557481525727
M1plusM2plusRWTS_indices_logistic,3,239,2024-07-25__LGD__WBG__G1,2024-07-25,1,0.7945771247322901,0.3157962055041712,-0.7239893124315117,0.3467872538212702
M1plusM2plusRWTS_indices_logistic,4,240,2024-07-25__LGD__WBG__G2,2024-07-25,0,-1.2132218579970782,0.6710172033413931,-0.14408192320258104,-0.20453483667973282
M1plusM2plusRWTS_indices_logistic,4,241,2024-07-25__RA__WE__G1,2024-07-25,1,0.3424731467489076,0.8262025458109359,-0.08764773193862198,1.2722490673418956
M1plusM2plusRWTS_indices_logistic,4,242,2024-07-25__RA__WE__G2,2024-07-25,1,-0.2890785310909799,1.453557518832426,0.7690940570021593,0.15297000508619016
M1plusM2plusRWTS_indices_logistic,4,243,2024-07-25__RA__WE__G3,2024-07-25,1,0.48030960416416046,0.8623142706118938,0.18070940123498327,1.779496461558617
M1plusM2plusRWTS_indices_logistic,4,244,2024-07-25__RNG__iG__G1,2024-07-25,0,0.4558868831792721,0.7999142076910619,-0.00065925319874142,-1.063935609966259
M1plusM2plusRWTS_indices_logistic,4,245,2024-07-25__RNG__iG__G2,2024-07-25,0,-0.05752280927277939,1.6884911146286483,1.1595140092496607,2.6758639453472752
M1plusM2plusRWTS_indices_logistic,4,246,2024-07-25__RNG__iG__G3,2024-07-25,1,-0.16813532517251906,0.8147461914042513,0.011165449163152097,-1.4480890962442683
M1plusM2plusRWTS_indices_logistic,4,247,2024-07-26__AL__TES__G1,2024-07-26,0,0.08887242844517057,0.0657610994659652,0.5016220749594283,-0.0929048937314285
M1plusM2plusRWTS_indices_logistic,4,248,2024-07-26__AL__TES__G2,2024-07-26,1,-0.475153079147905,1.0431450387052137,0.8919695738398948,1.0867203391135094
M1plusM2plusRWTS_indices_logistic,4,249,2024-07-26__BLG__NIP__G1,2024-07-26,0,-0.022524563190595957,0.10930726186481454,-0.21059151680278584,0.21955995549206878
M1plusM2plusRWTS_indices_logistic,4,250,2024-07-26__BLG__NIP__G2,2024-07-26,0,-1.8623936626527293,1.1853455916964175,0.3024429952996601,-1.08237375676012
M1plusM2plusRWTS_indices_logistic,4,251,2024-07-26__BLG__NIP__G3,2024-07-26,1,0.43953347565882983,0.5315069681956086,0.44881648444487315,-0.060476510465539014
M1plusM2plusRWTS_indices_logistic,4,252,2024-07-26__OMG__TT__G1,2024-07-26,0,-0.08915281962401235,0.11984452146742647,-0.9656361469703892,-1.2592594467000704
